game_id,game_date,team_id,team_name,goals_for,goals_against,shots_for,shots_against,faceoff_win_pct,power_play_pct,penalty_kill_pct,wins,losses,points,point_pct,team_shutouts,hits,blocked_shots,giveaways,takeaways,pims,powerPlayGoals
2025020102,,15,Washington Capitals,4,1,34.0,19.0,0.479166,0.5,1.0,1,0,2,1.0,0,18,16,14,8,4,1
2025020102,,55,Seattle Kraken,1,4,19.0,34.0,0.520833,0.0,0.5,0,1,0,0.0,0,13,19,15,4,4,0
2025020103,,6,Boston Bruins,3,4,31.0,23.0,0.553846,0.2,0.666667,0,1,0,0.0,0,23,7,14,11,15,1
2025020103,,13,Florida Panthers,4,3,23.0,31.0,0.446153,0.333333,0.8,1,0,2,1.0,0,26,16,18,2,19,1
2025020104,,19,St. Louis Blues,1,2,18.0,28.0,0.534482,0.333333,0.666667,0,0,1,0.5,0,20,9,12,3,11,1
2025020104,,26,Los Angeles Kings,2,1,28.0,18.0,0.465517,0.333333,0.666667,1,0,2,1.0,0,13,14,18,7,11,1
2025020105,,18,Nashville Predators,2,5,28.0,32.0,0.459016,0.0,1.0,0,1,0,0.0,0,16,11,16,5,20,0
2025020105,,24,Anaheim Ducks,5,2,32.0,28.0,0.540983,0.0,1.0,1,0,2,1.0,0,23,9,13,7,12,0
2025020106,,25,Dallas Stars,1,5,23.0,29.0,0.581818,0.0,0.0,0,1,0,0.0,0,21,14,17,5,4,0
2025020106,,29,Columbus Blue Jackets,5,1,29.0,23.0,0.418181,1.0,1.0,1,0,2,1.0,0,35,5,14,9,4,2
2025020107,,21,Colorado Avalanche,3,4,33.0,33.0,0.447761,0.0,0.5,0,0,1,0.5,0,20,8,17,7,4,0
2025020107,,68,Utah Mammoth,4,3,33.0,33.0,0.552238,0.5,1.0,1,0,2,1.0,0,28,19,21,4,2,1
2025020108,,1,New Jersey Devils,4,1,35.0,31.0,0.465517,0.5,1.0,1,0,2,1.0,0,8,19,13,5,6,1
2025020108,,30,Minnesota Wild,1,4,31.0,35.0,0.534482,0.0,0.5,0,1,0,0.0,0,25,20,9,4,4,0
2025020109,,7,Buffalo Sabres,4,2,31.0,31.0,0.452054,0.2,1.0,1,0,2,1.0,0,19,18,9,3,4,1
2025020109,,17,Detroit Red Wings,2,4,31.0,31.0,0.547945,0.0,0.8,0,1,0,0.0,0,15,15,12,4,10,0
2025020110,,8,Montréal Canadiens,2,1,28.0,37.0,0.475409,0.333333,1.0,1,0,2,1.0,0,17,25,13,6,10,1
2025020110,,20,Calgary Flames,1,2,37.0,28.0,0.52459,0.0,0.666667,0,0,1,0.5,0,23,13,12,3,6,0
2025020111,,6,Boston Bruins,5,7,42.0,30.0,0.57971,1.0,0.666667,0,1,0,0.0,0,18,15,18,4,11,2
2025020111,,24,Anaheim Ducks,7,5,30.0,42.0,0.420289,0.333333,0.0,1,0,2,1.0,0,17,22,19,1,9,1
2025020112,,4,Philadelphia Flyers,1,2,23.0,33.0,0.558139,0.0,1.0,0,1,0,0.0,0,21,16,12,4,12,0
2025020112,,9,Ottawa Senators,2,1,33.0,23.0,0.44186,0.0,1.0,1,0,2,1.0,0,17,16,11,3,8,0
2025020113,,14,Tampa Bay Lightning,2,3,31.0,25.0,0.607843,0.0,0.8,0,1,0,0.0,0,18,7,12,4,12,0
2025020113,,16,Chicago Blackhawks,3,2,25.0,31.0,0.392156,0.2,1.0,1,0,2,1.0,0,18,15,14,2,6,1
2025020114,,5,Pittsburgh Penguins,5,3,17.0,37.0,0.530303,1.0,0.333334,1,0,2,1.0,0,18,19,13,9,8,2
2025020114,,13,Florida Panthers,3,5,37.0,17.0,0.469696,0.666666,0.0,0,1,0,0.0,0,26,9,9,4,6,2
2025020115,,2,New York Islanders,7,2,30.0,34.0,0.545454,0.0,0.8,1,0,2,1.0,0,14,22,10,6,32,0
2025020115,,17,Detroit Red Wings,2,7,34.0,30.0,0.454545,0.2,1.0,0,1,0,0.0,0,28,11,9,2,16,1
2025020116,,3,New York Rangers,5,6,28.0,24.0,0.551724,0.25,0.8,0,0,1,0.5,0,24,10,11,3,15,1
2025020116,,28,San Jose Sharks,6,5,24.0,28.0,0.448275,0.2,0.75,1,0,2,1.0,0,26,19,20,1,13,1
2025020117,,19,St. Louis Blues,4,7,20.0,25.0,0.540983,0.25,0.5,0,1,0,0.0,0,32,5,15,4,12,1
2025020117,,68,Utah Mammoth,7,4,25.0,20.0,0.459016,0.5,0.75,1,0,2,1.0,0,15,9,16,3,12,2
2025020118,,18,Nashville Predators,2,1,35.0,22.0,0.595744,0.0,1.0,1,0,2,1.0,0,21,19,10,8,10,0
2025020118,,23,Vancouver Canucks,1,2,22.0,35.0,0.404255,0.0,1.0,0,1,0,0.0,0,25,20,12,3,6,0
2025020119,,25,Dallas Stars,2,3,31.0,25.0,0.402985,0.4,0.666667,0,0,1,0.5,0,18,14,15,5,6,2
2025020119,,26,Los Angeles Kings,3,2,25.0,31.0,0.597014,0.333333,0.6,1,0,2,1.0,0,14,16,20,5,10,1
2025020120,,52,Winnipeg Jets,0,3,32.0,28.0,0.543859,0.0,1.0,0,1,0,0.0,0,30,14,24,2,12,0
2025020120,,55,Seattle Kraken,3,0,28.0,32.0,0.45614,0.0,1.0,1,0,2,1.0,1,13,14,15,6,16,0
2025020121,,12,Carolina Hurricanes,4,4,31.0,48.0,0.452054,0.0,0.875,1,0,2,1.0,0,19,12,12,4,18,0
2025020121,,21,Colorado Avalanche,4,4,48.0,31.0,0.547945,0.125,1.0,0,0,1,0.5,0,28,12,10,5,14,1
2025020122,,8,Montréal Canadiens,5,6,27.0,29.0,0.368421,0.0,0.6,0,1,0,0.0,0,15,16,14,6,20,0
2025020122,,22,Edmonton Oilers,6,5,29.0,27.0,0.631578,0.4,1.0,1,0,2,1.0,0,15,19,11,3,2,2
2025020123,,7,Buffalo Sabres,5,3,30.0,34.0,0.416666,0.0,0.75,1,0,2,1.0,0,8,21,13,3,10,0
2025020123,,10,Toronto Maple Leafs,3,5,34.0,30.0,0.583333,0.25,1.0,0,1,0,0.0,0,30,13,18,7,4,1
2025020124,,1,New Jersey Devils,3,1,29.0,17.0,0.454545,0.4,0.75,1,0,2,1.0,0,22,18,12,5,8,2
2025020124,,28,San Jose Sharks,1,3,17.0,29.0,0.545454,0.25,0.6,0,1,0,0.0,0,11,21,13,2,10,1
2025020125,,15,Washington Capitals,5,1,30.0,35.0,0.531914,0.4,1.0,1,0,2,1.0,0,23,11,18,3,6,2
2025020125,,29,Columbus Blue Jackets,1,5,35.0,30.0,0.468085,0.0,0.6,0,1,0,0.0,0,25,7,12,4,9,0
2025020126,,20,Calgary Flames,3,5,33.0,32.0,0.393442,0.166666,0.75,0,1,0,0.0,0,16,10,13,4,21,1
2025020126,,52,Winnipeg Jets,5,3,32.0,33.0,0.606557,0.25,0.833334,1,0,2,1.0,0,19,13,9,5,19,2
2025020127,,2,New York Islanders,3,3,26.0,26.0,0.50909,0.0,0.666667,0,0,1,0.5,0,24,10,15,3,20,0
2025020127,,4,Philadelphia Flyers,3,3,26.0,26.0,0.490909,0.333333,1.0,1,0,2,1.0,0,30,16,15,6,18,1
2025020128,,6,Boston Bruins,3,2,19.0,33.0,0.559322,0.0,1.0,1,0,2,1.0,0,24,34,16,3,10,0
2025020128,,21,Colorado Avalanche,2,3,33.0,19.0,0.440677,0.0,1.0,0,1,0,0.0,0,15,7,8,8,14,0
2025020129,,14,Tampa Bay Lightning,4,3,33.0,40.0,0.520547,0.166666,1.0,1,0,2,1.0,0,21,15,23,5,11,1
2025020129,,24,Anaheim Ducks,3,4,40.0,33.0,0.479452,0.0,0.833334,0,1,0,0.0,0,14,17,10,8,19,0
2025020130,,13,Florida Panthers,3,0,26.0,17.0,0.45283,0.0,1.0,1,0,2,1.0,1,24,16,9,7,6,0
2025020130,,54,Vegas Golden Knights,0,3,17.0,26.0,0.547169,0.0,1.0,0,1,0,0.0,0,25,21,19,5,8,0
2025020131,,30,Minnesota Wild,2,6,35.0,41.0,0.515625,0.25,0.0,0,1,0,0.0,0,32,9,20,2,4,1
2025020131,,68,Utah Mammoth,6,2,41.0,35.0,0.484375,1.0,0.75,1,0,2,1.0,0,12,21,25,5,10,1
2025020132,,7,Buffalo Sabres,3,4,26.0,23.0,0.333333,0.25,1.0,0,0,1,0.5,0,20,15,15,6,21,1
2025020132,,10,Toronto Maple Leafs,4,3,23.0,26.0,0.666666,0.0,0.75,1,0,2,1.0,0,25,18,9,2,13,0
2025020133,,17,Detroit Red Wings,6,4,28.0,29.0,0.491525,0.333333,0.5,1,0,2,1.0,0,18,19,16,3,8,1
2025020133,,19,St. Louis Blues,4,6,29.0,28.0,0.508474,0.5,0.666667,0,1,0,0.0,0,17,18,15,4,6,2
2025020134,,5,Pittsburgh Penguins,4,4,31.0,41.0,0.538461,0.333333,1.0,0,0,1,0.5,0,18,16,20,3,7,1
2025020134,,29,Columbus Blue Jackets,4,4,41.0,31.0,0.461538,0.0,0.666667,1,0,2,1.0,0,24,15,8,8,11,0
2025020135,,9,Ottawa Senators,7,1,34.0,13.0,0.610169,0.75,1.0,1,0,2,1.0,0,12,23,14,8,12,3
2025020135,,15,Washington Capitals,1,7,13.0,34.0,0.38983,0.0,0.25,0,1,0,0.0,0,28,11,12,3,14,0
2025020136,,8,Montréal Canadiens,4,3,24.0,31.0,0.62295,0.666666,0.666667,1,0,2,1.0,0,16,17,14,2,6,2
2025020136,,23,Vancouver Canucks,3,4,31.0,24.0,0.377049,0.333333,0.333334,0,1,0,0.0,0,20,15,14,3,6,1
2025020137,,18,Nashville Predators,4,4,25.0,40.0,0.550724,0.0,1.0,1,0,2,1.0,0,23,19,15,9,6,0
2025020137,,26,Los Angeles Kings,4,4,40.0,25.0,0.449275,0.0,1.0,0,0,1,0.5,0,10,7,22,5,4,0
2025020138,,12,Carolina Hurricanes,2,3,28.0,34.0,0.526315,0.0,0.5,0,1,0,0.0,0,29,9,12,3,8,0
2025020138,,25,Dallas Stars,3,2,34.0,28.0,0.473684,0.5,1.0,1,0,2,1.0,0,30,30,17,3,6,2
2025020139,,22,Edmonton Oilers,2,3,33.0,23.0,0.533333,0.5,1.0,0,1,0,0.0,0,15,13,13,7,6,1
2025020139,,55,Seattle Kraken,3,2,23.0,33.0,0.466666,0.0,0.5,1,0,2,1.0,0,10,19,20,2,4,0
2025020140,,1,New Jersey Devils,4,3,24.0,24.0,0.526315,0.0,1.0,1,0,2,1.0,0,20,20,15,11,4,0
2025020140,,21,Colorado Avalanche,3,4,24.0,24.0,0.473684,0.0,1.0,0,0,1,0.5,0,22,17,16,7,2,0
2025020141,,14,Tampa Bay Lightning,2,1,28.0,19.0,0.5,0.0,1.0,1,0,2,1.0,0,19,14,17,2,11,0
2025020141,,54,Vegas Golden Knights,1,2,19.0,28.0,0.5,0.0,1.0,0,0,1,0.5,0,27,24,15,3,15,0
2025020142,,28,San Jose Sharks,6,5,25.0,33.0,0.525423,1.0,0.5,1,0,2,1.0,0,22,18,17,5,8,2
2025020142,,30,Minnesota Wild,5,6,33.0,25.0,0.474576,0.5,0.0,0,0,1,0.5,0,17,12,14,5,4,2
2025020143,,52,Winnipeg Jets,2,3,30.0,32.0,0.529411,1.0,0.75,0,1,0,0.0,0,25,13,16,3,8,1
2025020143,,68,Utah Mammoth,3,2,32.0,30.0,0.470588,0.25,0.0,1,0,2,1.0,0,9,14,18,4,4,1
2025020144,,16,Chicago Blackhawks,1,3,23.0,22.0,0.555555,0.0,1.0,0,1,0,0.0,0,24,8,10,6,6,0
2025020144,,26,Los Angeles Kings,3,1,22.0,23.0,0.444444,0.0,1.0,1,0,2,1.0,0,14,8,16,4,10,0
2025020145,,18,Nashville Predators,2,3,25.0,28.0,0.491803,0.5,0.8,0,1,0,0.0,0,29,6,16,4,10,1
2025020145,,25,Dallas Stars,3,2,28.0,25.0,0.508196,0.2,0.5,1,0,2,1.0,0,23,14,14,3,4,1
2025020146,,3,New York Rangers,1,5,31.0,30.0,0.557692,0.0,1.0,0,1,0,0.0,0,28,21,9,10,6,0
2025020146,,20,Calgary Flames,5,1,30.0,31.0,0.442307,0.0,1.0,1,0,2,1.0,0,18,18,13,4,2,0
2025020147,,22,Edmonton Oilers,3,4,29.0,27.0,0.406779,0.5,0.5,0,0,1,0.5,0,19,13,13,3,4,1
2025020147,,23,Vancouver Canucks,4,3,27.0,29.0,0.59322,0.5,0.5,1,0,2,1.0,0,14,18,17,5,4,1
2025020148,,5,Pittsburgh Penguins,6,3,26.0,28.0,0.446808,,1.0,1,0,2,1.0,0,9,20,30,4,8,0
2025020148,,19,St. Louis Blues,3,6,28.0,26.0,0.553191,0.0,,0,1,0,0.0,0,17,11,14,2,2,0
2025020149,,6,Boston Bruins,2,7,28.0,23.0,0.432835,0.0,0.2,0,1,0,0.0,0,33,9,13,5,10,0
2025020149,,9,Ottawa Senators,7,2,23.0,28.0,0.567164,0.8,1.0,1,0,2,1.0,0,19,19,11,2,2,4
2025020150,,4,Philadelphia Flyers,2,2,34.0,26.0,0.517857,0.25,1.0,1,0,2,1.0,0,20,14,15,1,48,1
2025020150,,5,Pittsburgh Penguins,2,2,26.0,34.0,0.482142,0.0,0.75,0,0,1,0.5,0,15,12,18,5,48,0
2025020151,,10,Toronto Maple Leafs,4,3,37.0,29.0,0.5,0.25,1.0,1,0,2,1.0,0,18,15,16,8,6,1
2025020151,,20,Calgary Flames,3,4,29.0,37.0,0.5,0.0,0.75,0,1,0,0.0,0,20,10,30,3,6,0
2025020152,,7,Buffalo Sabres,3,4,38.0,39.0,0.431034,0.0,0.0,0,0,1,0.5,0,13,20,11,4,4,0
2025020152,,29,Columbus Blue Jackets,4,3,39.0,38.0,0.568965,1.0,1.0,1,0,2,1.0,0,23,14,14,6,6,1
2025020153,,13,Florida Panthers,2,2,33.0,17.0,0.608695,0.0,0.8,0,0,1,0.5,0,30,22,15,2,15,0
2025020153,,24,Anaheim Ducks,2,2,17.0,33.0,0.391304,0.2,1.0,1,0,2,1.0,0,19,17,16,4,13,1
2025020154,,2,New York Islanders,2,5,35.0,22.0,0.44186,0.0,0.5,0,1,0,0.0,0,13,13,10,5,8,0
2025020154,,6,Boston Bruins,5,2,22.0,35.0,0.558139,0.5,1.0,1,0,2,1.0,0,20,14,18,6,10,2
2025020155,,12,Carolina Hurricanes,3,6,24.0,35.0,0.514285,1.0,0.75,0,1,0,0.0,0,17,17,19,8,10,1
2025020155,,54,Vegas Golden Knights,6,3,35.0,24.0,0.485714,0.25,0.0,1,0,2,1.0,0,22,16,21,5,4,1
2025020156,,14,Tampa Bay Lightning,5,2,32.0,20.0,0.338983,0.0,0.666667,1,0,2,1.0,0,16,15,10,3,10,0
2025020156,,18,Nashville Predators,2,5,20.0,32.0,0.661016,0.333333,1.0,0,1,0,0.0,0,24,5,14,6,10,1
2025020157,,30,Minnesota Wild,3,4,35.0,21.0,0.472727,0.25,1.0,0,0,1,0.5,0,28,10,14,6,7,1
2025020157,,52,Winnipeg Jets,4,3,21.0,35.0,0.527272,0.0,0.75,1,0,2,1.0,0,24,17,12,4,13,0
2025020158,,17,Detroit Red Wings,5,2,20.0,22.0,0.6,0.5,1.0,1,0,2,1.0,0,14,14,19,3,9,1
2025020158,,19,St. Louis Blues,2,5,22.0,20.0,0.4,0.0,0.5,0,1,0,0.0,0,31,11,12,3,9,0
2025020159,,15,Washington Capitals,0,1,24.0,19.0,0.448979,0.0,0.75,0,1,0,0.0,0,22,14,15,7,8,0
2025020159,,25,Dallas Stars,1,0,19.0,24.0,0.55102,0.25,1.0,1,0,2,1.0,1,30,19,10,7,6,1
2025020160,,9,Ottawa Senators,3,7,24.0,26.0,0.5625,0.0,0.0,0,1,0,0.0,0,32,17,8,3,16,0
2025020160,,16,Chicago Blackhawks,7,3,26.0,24.0,0.4375,1.0,1.0,1,0,2,1.0,0,34,15,13,10,20,1
2025020161,,1,New Jersey Devils,4,8,30.0,42.0,0.486111,0.0,0.333334,0,1,0,0.0,0,26,10,14,1,12,0
2025020161,,21,Colorado Avalanche,8,4,42.0,30.0,0.513888,0.666666,1.0,1,0,2,1.0,0,17,15,21,3,4,4
2025020162,,22,Edmonton Oilers,6,3,24.0,23.0,0.576923,0.0,1.0,1,0,2,1.0,0,19,13,16,6,4,0
2025020162,,68,Utah Mammoth,3,6,23.0,24.0,0.423076,0.0,1.0,0,1,0,0.0,0,17,14,12,6,2,0
2025020163,,3,New York Rangers,2,0,25.0,23.0,0.553191,0.0,1.0,1,0,2,1.0,1,18,11,9,4,11,0
2025020163,,23,Vancouver Canucks,0,2,23.0,25.0,0.446808,0.0,1.0,0,1,0,0.0,0,19,10,6,6,13,0
2025020164,,8,Montréal Canadiens,4,3,21.0,21.0,0.612244,1.0,0.75,1,0,2,1.0,0,18,15,15,4,10,2
2025020164,,55,Seattle Kraken,3,4,21.0,21.0,0.387755,0.25,0.0,0,0,1,0.5,0,22,9,14,5,6,1
2025020165,,26,Los Angeles Kings,4,3,14.0,40.0,0.522727,0.0,1.0,1,0,2,1.0,0,14,23,14,3,10,0
2025020165,,28,San Jose Sharks,3,4,40.0,14.0,0.477272,0.0,1.0,0,1,0,0.0,0,17,12,9,6,2,0
2025020166,,10,Toronto Maple Leafs,3,6,36.0,24.0,0.423728,0.0,1.0,0,1,0,0.0,0,24,21,22,9,4,0
2025020166,,29,Columbus Blue Jackets,6,3,24.0,36.0,0.576271,0.0,1.0,1,0,2,1.0,0,7,19,19,5,4,0
2025020167,,6,Boston Bruins,4,3,22.0,40.0,0.566666,0.25,0.8,1,0,2,1.0,0,12,7,18,3,13,1
2025020167,,7,Buffalo Sabres,3,4,40.0,22.0,0.433333,0.2,0.75,0,0,1,0.5,0,25,19,20,5,13,1
2025020168,,9,Ottawa Senators,3,3,38.0,29.0,0.657142,0.0,0.5,1,0,2,1.0,0,16,21,23,8,10,0
2025020168,,20,Calgary Flames,3,3,29.0,38.0,0.342857,0.5,1.0,0,0,1,0.5,0,17,7,18,4,10,2
2025020169,,14,Tampa Bay Lightning,2,1,33.0,21.0,0.434782,0.25,1.0,1,0,2,1.0,0,21,15,17,5,6,1
2025020169,,25,Dallas Stars,1,2,21.0,33.0,0.565217,0.0,0.75,0,0,1,0.5,0,30,10,13,3,8,0
2025020170,,4,Philadelphia Flyers,4,1,18.0,33.0,0.45098,1.0,1.0,1,0,2,1.0,0,21,21,17,3,6,1
2025020170,,18,Nashville Predators,1,4,33.0,18.0,0.549019,0.0,0.0,0,1,0,0.0,0,21,12,19,4,4,0
2025020171,,2,New York Islanders,2,6,28.0,34.0,0.613333,0.25,1.0,0,1,0,0.0,0,30,13,17,2,6,1
2025020171,,12,Carolina Hurricanes,6,2,34.0,28.0,0.386666,0.0,0.75,1,0,2,1.0,0,19,10,22,5,12,0
2025020172,,19,St. Louis Blues,3,3,39.0,18.0,0.480769,0.666666,0.666667,0,0,1,0.5,0,17,14,10,5,6,2
2025020172,,23,Vancouver Canucks,3,3,18.0,39.0,0.51923,0.333333,0.333334,1,0,2,1.0,0,21,16,14,5,6,1
2025020173,,5,Pittsburgh Penguins,4,1,34.0,27.0,0.62745,1.0,1.0,1,0,2,1.0,0,23,15,12,5,4,1
2025020173,,30,Minnesota Wild,1,4,27.0,34.0,0.372549,0.0,0.0,0,1,0,0.0,0,23,9,19,4,2,0
2025020174,,16,Chicago Blackhawks,3,6,24.0,32.0,0.433962,0.0,0.666667,0,1,0,0.0,0,16,7,20,4,6,0
2025020174,,52,Winnipeg Jets,6,3,32.0,24.0,0.566037,0.333333,1.0,1,0,2,1.0,0,18,14,13,5,4,1
2025020175,,3,New York Rangers,4,3,35.0,36.0,0.529411,0.0,0.666667,1,0,2,1.0,0,18,12,13,5,6,0
2025020175,,22,Edmonton Oilers,3,4,36.0,35.0,0.470588,0.333333,1.0,0,0,1,0.5,0,17,13,13,6,4,1
2025020176,,1,New Jersey Devils,2,5,31.0,28.0,0.534482,0.666666,1.0,0,1,0,0.0,0,30,11,15,6,2,2
2025020176,,28,San Jose Sharks,5,2,28.0,31.0,0.465517,0.0,0.333334,1,0,2,1.0,0,16,27,16,1,6,0
2025020177,,17,Detroit Red Wings,3,3,27.0,39.0,0.48387,0.666666,1.0,1,0,2,1.0,0,11,18,17,3,8,2
2025020177,,26,Los Angeles Kings,3,3,39.0,27.0,0.516129,0.0,0.333334,0,0,1,0.5,0,17,15,14,2,6,0
2025020178,,21,Colorado Avalanche,4,2,26.0,23.0,0.48387,0.0,0.833334,1,0,2,1.0,0,16,22,17,6,12,0
2025020178,,54,Vegas Golden Knights,2,4,23.0,26.0,0.516129,0.166666,1.0,0,1,0,0.0,0,14,10,15,3,4,1
2025020179,,2,New York Islanders,3,1,23.0,23.0,0.62745,0.0,1.0,1,0,2,1.0,0,12,16,22,4,8,0
2025020179,,15,Washington Capitals,1,3,23.0,23.0,0.372549,0.0,1.0,0,1,0,0.0,0,14,13,21,4,8,0
2025020180,,17,Detroit Red Wings,2,5,30.0,32.0,0.641509,0.142857,0.8,0,1,0,0.0,0,16,10,22,3,10,1
2025020180,,24,Anaheim Ducks,5,2,32.0,30.0,0.35849,0.2,0.857143,1,0,2,1.0,0,21,12,22,1,14,1
2025020181,,6,Boston Bruins,2,1,22.0,29.0,0.465116,0.0,1.0,1,0,2,1.0,0,26,21,9,2,2,0
2025020181,,12,Carolina Hurricanes,1,2,29.0,22.0,0.534883,0.0,1.0,0,1,0,0.0,0,21,11,13,6,2,0
2025020182,,5,Pittsburgh Penguins,2,5,30.0,34.0,0.541666,0.5,1.0,0,1,0,0.0,0,18,14,13,6,8,1
2025020182,,52,Winnipeg Jets,5,2,34.0,30.0,0.458333,0.0,0.5,1,0,2,1.0,0,29,14,14,5,4,0
2025020183,,18,Nashville Predators,4,2,24.0,35.0,0.508771,0.25,1.0,1,0,2,1.0,0,13,16,11,8,6,1
2025020183,,20,Calgary Flames,2,4,35.0,24.0,0.491228,0.0,0.75,0,1,0,0.0,0,18,16,15,3,20,0
2025020184,,21,Colorado Avalanche,2,3,38.0,23.0,0.492537,0.0,1.0,0,0,1,0.5,0,13,14,18,2,6,0
2025020184,,28,San Jose Sharks,3,2,23.0,38.0,0.507462,0.0,1.0,1,0,2,1.0,0,16,10,17,6,4,0
2025020185,,13,Florida Panthers,3,3,28.0,22.0,0.326086,0.0,0.333334,1,0,2,1.0,0,26,9,21,3,6,0
2025020185,,25,Dallas Stars,3,3,22.0,28.0,0.673913,0.666666,1.0,0,0,1,0.5,0,21,22,11,7,2,2
2025020186,,7,Buffalo Sabres,3,3,24.0,34.0,0.480769,0.0,1.0,1,0,2,1.0,0,22,13,16,3,17,0
2025020186,,15,Washington Capitals,3,3,34.0,24.0,0.51923,0.0,1.0,0,0,1,0.5,0,17,13,14,4,25,0
2025020187,,8,Montréal Canadiens,4,3,27.0,17.0,0.423076,0.333333,1.0,1,0,2,1.0,0,27,20,7,2,16,1
2025020187,,9,Ottawa Senators,3,4,17.0,27.0,0.576923,0.0,0.666667,0,0,1,0.5,0,27,12,15,5,16,0
2025020188,,4,Philadelphia Flyers,2,5,33.0,27.0,0.42647,0.166666,1.0,0,1,0,0.0,0,17,11,16,1,6,1
2025020188,,10,Toronto Maple Leafs,5,2,27.0,33.0,0.573529,0.0,0.833334,1,0,2,1.0,0,20,20,15,0,10,0
2025020189,,19,St. Louis Blues,2,3,39.0,35.0,0.553571,0.0,0.666667,0,1,0,0.0,0,21,13,14,4,11,0
2025020189,,29,Columbus Blue Jackets,3,2,35.0,39.0,0.446428,0.333333,1.0,1,0,2,1.0,0,14,13,15,2,9,1
2025020190,,23,Vancouver Canucks,2,5,28.0,28.0,0.491228,0.0,0.666667,0,1,0,0.0,0,22,12,14,2,18,0
2025020190,,30,Minnesota Wild,5,2,28.0,28.0,0.508771,0.333333,1.0,1,0,2,1.0,0,26,15,11,1,18,1
2025020191,,1,New Jersey Devils,4,1,22.0,44.0,0.465517,,1.0,1,0,2,1.0,0,12,28,17,3,8,0
2025020191,,26,Los Angeles Kings,1,4,44.0,22.0,0.534482,0.0,,0,1,0,0.0,0,10,14,21,5,0,0
2025020192,,16,Chicago Blackhawks,2,3,29.0,30.0,0.444444,1.0,0.333334,0,0,1,0.5,0,9,17,14,5,6,1
2025020192,,22,Edmonton Oilers,3,2,30.0,29.0,0.555555,0.666666,0.0,1,0,2,1.0,0,18,14,14,5,2,2
2025020193,,3,New York Rangers,3,2,27.0,13.0,0.621212,0.0,0.5,1,0,2,1.0,0,24,13,15,5,4,0
2025020193,,55,Seattle Kraken,2,3,13.0,27.0,0.378787,0.5,1.0,0,0,1,0.5,0,11,20,21,3,6,1
2025020194,,14,Tampa Bay Lightning,4,2,26.0,27.0,0.442622,0.0,1.0,1,0,2,1.0,0,16,14,14,3,6,0
2025020194,,68,Utah Mammoth,2,4,27.0,26.0,0.557377,0.0,1.0,0,1,0,0.0,0,19,13,15,6,16,0
2025020195,,2,New York Islanders,3,2,39.0,22.0,0.680851,0.5,1.0,1,0,2,1.0,0,10,10,16,6,8,1
2025020195,,29,Columbus Blue Jackets,2,3,22.0,39.0,0.319148,0.0,0.5,0,1,0,0.0,0,26,13,19,4,4,0
2025020196,,4,Philadelphia Flyers,1,2,18.0,21.0,0.473684,0.0,1.0,0,1,0,0.0,0,21,17,17,5,4,0
2025020196,,20,Calgary Flames,2,1,21.0,18.0,0.526315,0.0,1.0,1,0,2,1.0,0,25,18,19,7,2,0
2025020197,,1,New Jersey Devils,1,4,33.0,29.0,0.520833,0.0,1.0,0,1,0,0.0,0,15,19,13,4,4,0
2025020197,,24,Anaheim Ducks,4,1,29.0,33.0,0.479166,0.0,1.0,1,0,2,1.0,0,18,18,18,6,2,0
2025020198,,17,Detroit Red Wings,2,2,32.0,18.0,0.629629,0.0,1.0,1,0,2,1.0,0,16,17,21,6,6,0
2025020198,,28,San Jose Sharks,2,2,18.0,32.0,0.37037,0.0,1.0,0,0,1,0.5,0,16,19,15,4,4,0
2025020199,,5,Pittsburgh Penguins,3,4,37.0,20.0,0.410714,0.333333,1.0,0,1,0,0.0,0,9,5,17,5,2,1
2025020199,,10,Toronto Maple Leafs,4,3,20.0,37.0,0.589285,0.0,0.666667,1,0,2,1.0,0,35,24,22,5,6,0
2025020200,,19,St. Louis Blues,3,2,22.0,26.0,0.411764,0.5,0.0,1,0,2,1.0,0,13,21,18,8,2,1
2025020200,,22,Edmonton Oilers,2,3,26.0,22.0,0.588235,1.0,0.5,0,1,0,0.0,0,17,12,16,5,4,1
2025020201,,18,Nashville Predators,4,5,29.0,36.0,0.552238,0.5,0.333334,0,0,1,0.5,0,19,7,18,5,6,2
2025020201,,23,Vancouver Canucks,5,4,36.0,29.0,0.447761,0.666666,0.5,1,0,2,1.0,0,22,22,21,5,8,2
2025020202,,16,Chicago Blackhawks,1,3,30.0,24.0,0.578947,0.0,0.5,0,1,0,0.0,0,12,11,21,2,2,0
2025020202,,55,Seattle Kraken,3,1,24.0,30.0,0.421052,0.5,1.0,1,0,2,1.0,0,20,19,20,4,6,1
2025020203,,7,Buffalo Sabres,1,2,18.0,35.0,0.4,0.0,1.0,0,0,1,0.5,0,20,21,11,4,4,0
2025020203,,68,Utah Mammoth,2,1,35.0,18.0,0.6,0.0,1.0,1,0,2,1.0,0,15,9,14,4,4,0
2025020204,,4,Philadelphia Flyers,4,4,42.0,20.0,0.344827,0.333333,0.5,1,0,2,1.0,0,22,10,17,3,15,2
2025020204,,8,Montréal Canadiens,4,4,20.0,42.0,0.655172,0.5,0.666667,0,0,1,0.5,0,26,15,17,3,19,2
2025020205,,2,New York Islanders,3,3,33.0,27.0,0.5,0.0,0.75,0,0,1,0.5,0,15,14,13,6,12,0
