game_id,team_id,hits,blocked_shots,giveaways,takeaways,pims,powerPlayGoals
2025020902,26,18,15,11,4,16,2
2025020902,55,17,17,12,5,12,2
2025020903,5,20,8,17,6,15,0
2025020903,7,16,10,14,4,11,1
2025020904,13,17,5,15,3,76,1
2025020904,14,34,16,17,5,91,1
2025020905,1,13,14,22,5,2,0
2025020905,2,25,12,16,5,2,0
2025020906,3,27,21,15,4,6,0
2025020906,12,11,10,17,5,4,0
2025020907,4,23,6,20,3,2,0
2025020907,9,20,18,15,5,2,0
2025020908,15,26,18,14,3,8,2
2025020908,18,18,8,15,4,12,0
2025020909,26,18,12,19,7,9,0
2025020909,54,17,21,18,7,15,1
2025020910,1,24,13,17,4,11,0
2025020910,7,21,10,18,4,7,0
2025020911,4,26,19,13,2,2,0
2025020911,15,25,14,16,5,4,0
2025020912,10,18,17,15,7,8,1
2025020912,14,17,11,9,3,4,0
2025020913,25,25,11,17,3,15,1
2025020913,55,21,12,20,5,11,0
2025020914,21,11,17,16,7,8,1
2025020914,68,21,15,15,4,6,1
2025020915,23,24,21,16,6,4,0
2025020915,52,20,7,16,3,2,0
2025020916,26,24,14,13,5,19,1
2025020916,54,26,24,8,3,7,1
2025020917,22,21,11,15,5,10,1
2025020917,24,23,15,22,8,4,1
2025020918,6,20,20,13,8,2,1
2025020918,29,24,11,18,6,6,0
2025020919,2,26,20,14,4,6,1
2025020919,8,22,20,11,3,4,2
2025020920,9,30,25,14,6,23,1
2025020920,17,18,21,8,4,13,1
2025020921,10,21,12,15,4,8,1
2025020921,13,19,10,13,3,8,1
2025020922,1,26,11,18,3,6,0
2025020922,5,15,20,15,6,8,1
2025020923,12,23,16,18,7,4,1
2025020923,14,15,20,20,6,4,1
2025020924,3,23,15,9,4,15,0
2025020924,4,23,11,15,4,11,1
2025020925,19,20,12,13,2,4,0
2025020925,55,13,11,17,2,0,0
2025020926,16,15,6,15,2,4,1
2025020926,18,26,12,13,6,12,1
2025020927,21,24,12,19,5,12,0
2025020927,30,24,13,16,6,6,2
2025020928,20,16,23,21,3,4,0
2025020928,28,33,7,15,4,6,0
2025020929,22,11,14,10,4,4,2
2025020929,26,21,11,12,3,6,0
2025020930,7,14,18,14,7,6,1
2025020930,13,20,16,15,3,4,1
2025020931,15,17,17,19,4,4,0
2025020931,54,20,12,19,3,8,1
2025020932,30,18,19,17,7,8,1
2025020932,68,12,8,15,6,6,1
2025020933,24,23,15,12,8,13,1
2025020933,52,14,6,13,4,9,1
2025020934,3,28,11,15,4,16,1
2025020934,5,15,19,14,6,4,1
2025020935,4,29,14,17,7,11,0
2025020935,6,25,21,10,2,9,0
2025020936,22,24,10,18,3,4,1
2025020936,28,22,15,20,6,6,1
2025020937,2,22,20,9,4,0,0
2025020937,29,32,20,20,4,2,0
2025020938,16,20,13,16,4,8,1
2025020938,21,13,11,18,5,8,0
2025020939,9,27,6,12,6,15,1
2025020939,10,24,15,13,5,25,0
2025020940,8,13,12,16,3,10,0
2025020940,15,20,13,14,4,8,0
2025020941,7,16,14,15,2,12,1
2025020941,14,28,5,11,6,28,0
2025020942,12,20,6,19,8,4,1
2025020942,17,26,23,14,2,10,0
2025020943,1,12,12,18,8,6,1
2025020943,19,29,11,12,4,4,0
2025020944,20,20,14,10,4,0,0
2025020944,26,26,20,16,5,0,0
2025020945,18,26,16,14,5,11,1
2025020945,25,20,13,14,2,11,1
2025020946,23,10,9,18,7,16,0
2025020946,55,18,8,9,2,6,1
2025020947,5,19,18,23,6,9,2
2025020947,54,28,14,16,6,11,0
2025020948,2,25,17,13,6,6,0
2025020948,13,23,13,12,5,2,1
2025020949,16,10,13,12,9,6,1
2025020949,68,21,10,19,2,18,0
2025020950,28,25,8,11,3,6,0
2025020950,52,20,16,12,7,8,0
2025020951,19,19,6,15,4,4,0
2025020951,30,13,11,18,7,2,1
2025020952,20,14,22,14,5,10,1
2025020952,24,25,15,22,7,6,1
2025020953,3,27,13,10,6,0,0
2025020953,29,15,21,13,3,2,1
2025020954,4,19,14,17,8,4,1
2025020954,10,26,16,13,4,6,1
2025020955,17,14,19,16,5,6,0
2025020955,18,18,8,10,2,4,1
2025020956,23,19,14,20,3,4,0
2025020956,25,19,8,14,4,4,1
2025020957,12,13,6,19,5,6,0
2025020957,55,31,22,17,6,2,0
2025020958,21,13,11,23,2,4,1
2025020958,26,36,23,13,5,4,1
2025020959,5,24,23,11,4,6,0
2025020959,6,23,12,16,4,4,0
2025020960,7,15,10,14,9,2,0
2025020960,54,28,10,13,5,2,0
2025020961,1,17,10,13,6,10,0
2025020961,13,33,9,14,4,10,0
2025020962,15,28,36,21,5,4,2
2025020962,68,15,15,10,5,4,2
2025020963,18,12,16,14,6,6,1
2025020963,29,14,16,11,4,4,0
2025020964,16,19,18,14,3,4,1
2025020964,52,28,11,10,4,6,0
2025020965,20,18,20,22,5,12,0
2025020965,25,16,11,16,5,8,1
2025020966,9,14,9,15,5,11,1
2025020966,22,24,14,21,3,11,2
2025020967,14,25,13,8,3,18,0
2025020967,30,22,15,11,4,8,1
2025020968,21,16,11,12,5,6,1
2025020968,24,24,10,17,3,6,0
2025020969,8,20,18,12,4,10,2
2025020969,28,21,9,17,6,14,2
2025020970,17,11,16,13,5,4,0
2025020970,54,19,10,10,4,8,1
2025020971,1,10,11,16,7,6,0
2025020971,10,16,13,15,6,6,1
2025020972,12,13,11,11,4,10,2
2025020972,23,30,17,18,2,8,2
2025020973,2,19,16,18,7,8,1
2025020973,24,28,13,15,6,8,1
2025020974,19,18,12,12,4,8,0
2025020974,55,21,13,13,6,4,0
2025020975,3,22,9,13,5,2,1
2025020975,10,27,24,12,3,4,0
2025020976,4,29,17,12,4,4,0
2025020976,68,21,18,19,4,6,1
2025020977,5,18,11,17,2,23,0
2025020977,7,20,11,13,3,10,1
2025020978,13,19,6,15,3,8,1
2025020978,29,16,20,13,3,8,1
2025020979,6,27,15,14,3,10,1
2025020979,18,23,18,10,6,10,1
2025020980,14,23,17,16,1,4,1
2025020980,52,26,15,17,8,4,0
2025020981,9,18,14,13,5,6,1
2025020981,20,18,17,16,3,8,0
2025020982,2,20,17,14,4,6,0
2025020982,26,24,21,9,6,2,1
2025020983,13,29,17,14,4,6,1
2025020983,17,11,10,12,5,6,1
2025020984,21,24,11,15,2,6,2
2025020984,25,19,17,14,8,10,1
2025020985,16,17,4,13,3,10,0
2025020985,23,20,8,13,6,8,1
2025020986,12,15,9,17,8,4,0
2025020986,22,27,18,13,2,6,1
2025020987,8,21,15,16,3,4,1
2025020987,24,17,12,13,4,8,1
2025020988,30,22,10,10,4,26,0
2025020988,54,14,18,13,3,16,1
2025020989,19,19,12,17,5,14,0
2025020989,28,25,9,22,5,14,0
2025020990,6,21,13,18,3,6,1
2025020990,15,18,20,13,5,12,0
2025020991,1,9,12,13,2,10,3
2025020991,3,23,11,20,5,8,0
2025020992,7,20,17,14,5,8,0
2025020992,18,15,11,13,8,6,1
2025020993,4,26,15,12,4,17,0
2025020993,5,19,5,14,6,9,1
2025020994,10,22,11,15,4,11,0
2025020994,14,26,11,12,5,11,1
2025020995,29,25,11,19,5,34,0
2025020995,68,13,25,19,7,16,0
2025020996,23,25,17,24,3,4,0
2025020996,52,15,5,16,3,0,1
2025020997,8,21,16,10,3,6,1
2025020997,26,32,13,13,8,2,0
2025020998,12,20,12,18,7,8,1
2025020998,20,26,10,13,6,6,1
2025020999,2,28,12,15,6,4,0
2025020999,28,27,21,15,3,6,0
2025021000,9,26,8,10,5,23,0
2025021000,55,28,18,15,6,6,1
2025021001,21,20,14,8,5,8,0
2025021001,30,25,21,19,4,10,1
2025021002,5,24,13,18,7,8,1
2025021002,6,17,16,16,5,6,1
2025021003,7,27,15,14,5,45,4
2025021003,14,40,6,11,2,57,1
2025021004,16,10,22,19,6,6,0
2025021004,25,27,8,13,5,2,1
2025021005,1,19,6,12,4,10,0
2025021005,17,17,15,17,6,6,1
2025021006,19,8,14,15,2,27,1
2025021006,24,20,16,18,5,14,0
2025021007,22,26,19,12,5,8,0
2025021007,54,15,11,12,4,6,0
2025021008,3,17,8,12,4,6,3
2025021008,4,32,11,9,3,8,1
2025021009,15,20,22,19,7,0,1
2025021009,20,15,13,14,5,6,0
2025021010,16,20,14,11,7,4,1
2025021010,68,24,10,16,5,8,0
2025021011,9,22,9,10,2,6,0
2025021011,23,28,9,12,9,6,0
2025021012,6,21,13,16,4,9,0
2025021012,26,22,17,12,5,13,0
2025021013,7,21,14,13,7,18,0
2025021013,28,23,16,15,4,24,1
2025021014,8,20,18,11,8,11,0
2025021014,10,23,15,11,3,11,0
2025021015,14,29,8,11,2,15,0
2025021015,29,21,15,16,9,13,2
2025021016,13,31,10,14,6,4,0
2025021016,17,16,18,14,4,6,0
2025021017,3,23,16,13,6,4,1
2025021017,20,25,9,20,4,6,0
2025021018,5,16,20,20,3,12,1
2025021018,12,28,14,15,7,12,1
2025021019,2,25,12,12,4,2,2
2025021019,19,21,12,13,5,8,0
2025021020,25,25,17,11,2,6,1
2025021020,54,32,10,12,2,10,0
2025021021,30,22,12,16,8,11,0
2025021021,68,14,16,19,3,13,0
2025021022,24,15,11,12,4,6,0
2025021022,52,15,12,12,3,4,0
2025021023,21,11,8,15,4,26,1
2025021023,22,22,22,21,6,11,2
2025021024,18,13,8,13,5,7,0
2025021024,55,23,18,13,7,7,0
2025021025,8,31,25,24,5,8,1
2025021025,9,33,11,9,6,6,1
2025021026,4,16,16,11,3,14,0
2025021026,15,20,11,10,3,10,1
2025021027,6,17,8,12,5,14,0
2025021027,28,27,18,17,5,24,1
2025021028,7,24,11,12,5,4,0
2025021028,15,22,17,14,9,4,0
2025021029,10,34,13,20,6,46,3
2025021029,24,15,9,9,7,41,0
2025021030,14,22,14,16,2,2,1
2025021030,17,21,20,10,10,2,0
2025021031,13,23,17,23,5,4,2
2025021031,29,13,10,13,7,4,0
2025021032,1,14,8,15,4,0,2
2025021032,20,22,20,18,5,6,0
2025021033,12,16,12,11,7,2,0
2025021033,19,18,9,16,5,4,0
2025021034,22,24,7,24,3,24,0
2025021034,25,14,7,14,7,22,2
2025021035,4,21,10,19,8,6,0
2025021035,30,32,11,16,3,6,1
2025021036,3,24,18,19,6,2,1
2025021036,52,23,15,18,1,4,0
2025021037,16,15,17,12,8,4,1
2025021037,68,35,11,12,8,4,0
2025021038,18,22,16,13,4,4,0
2025021038,23,17,11,14,6,6,0
2025021039,5,12,12,16,6,10,0
2025021039,54,27,21,21,2,12,0
2025021040,21,17,19,21,4,4,1
2025021040,55,16,10,16,4,6,0
2025021041,2,23,14,9,5,8,0
2025021041,26,23,23,11,4,10,0
2025021042,19,18,12,15,6,6,0
2025021042,22,22,13,14,5,2,0
2025021043,9,23,17,23,10,8,0
2025021043,24,24,12,16,4,8,0
2025021044,6,19,14,15,4,10,0
2025021044,15,20,12,14,4,12,0
2025021045,21,17,5,13,3,2,0
2025021045,52,20,24,16,8,4,0
2025021046,3,13,21,15,2,18,1
2025021046,30,24,10,9,2,10,1
2025021047,7,21,9,13,5,15,1
2025021047,10,35,22,19,6,19,0
2025021048,8,22,9,21,4,0,0
2025021048,28,23,14,22,5,4,0
2025021049,12,27,10,11,9,13,0
2025021049,14,26,14,14,4,11,0
2025021050,1,16,14,17,4,6,2
2025021050,26,22,13,13,2,6,2
2025021051,2,22,18,16,7,4,0
2025021051,20,9,10,15,6,2,0
2025021052,4,20,19,16,4,9,0
2025021052,29,25,18,17,6,15,0
2025021053,17,20,17,13,4,12,0
2025021053,25,21,12,12,4,10,1
2025021054,5,21,18,17,1,6,2
2025021054,68,31,8,12,7,12,1
2025021055,23,24,16,22,4,6,0
2025021055,55,20,9,9,4,4,1
2025021056,16,20,7,16,4,24,0
2025021056,54,20,7,12,4,22,2
2025021057,19,13,6,13,3,6,0
2025021057,52,26,15,15,4,2,0
2025021058,9,30,12,11,4,4,2
2025021058,28,23,19,20,5,6,0
2025021059,8,14,20,19,7,4,0
2025021059,24,17,15,8,3,10,0
2025021060,10,14,28,22,4,8,0
2025021060,30,22,13,16,6,6,0
2025021061,18,12,9,17,5,13,0
2025021061,22,26,9,13,4,13,1
2025021062,13,26,9,11,1,8,0
2025021062,55,17,14,11,7,8,1
2025021063,17,26,13,12,6,13,1
2025021063,20,20,13,13,4,17,0
2025021064,1,20,9,19,6,20,0
2025021064,6,22,19,18,6,18,0
2025021065,3,20,12,19,4,4,1
2025021065,26,26,12,14,5,4,1
2025021066,25,26,16,17,3,16,0
2025021066,68,26,5,18,3,16,1
2025021067,5,19,19,18,5,15,1
2025021067,21,11,12,15,4,11,0
2025021068,2,9,8,11,5,11,2
2025021068,10,20,13,13,1,17,0
2025021069,6,32,15,19,3,2,1
2025021069,8,26,12,11,6,8,0
2025021070,12,29,18,17,3,17,0
2025021070,29,11,23,17,4,9,2
2025021071,18,21,17,8,6,8,1
2025021071,52,16,13,11,3,2,1
2025021072,16,9,15,15,5,2,0
2025021072,30,23,14,13,6,4,1
2025021073,22,17,8,16,5,2,1
2025021073,28,22,16,13,4,8,0
2025021074,13,27,10,20,5,28,0
2025021074,23,20,12,14,7,24,2
2025021075,7,19,14,12,6,8,0
2025021075,54,28,12,19,2,6,0
2025021076,14,21,7,16,5,11,1
2025021076,55,23,20,20,4,11,0
2025021077,1,14,11,17,6,4,2
2025021077,3,25,8,23,5,8,0
2025021078,5,24,16,16,5,6,1
2025021078,12,26,9,16,5,10,1
2025021079,9,15,12,12,2,4,0
2025021079,15,25,20,12,5,6,1
2025021080,21,29,6,11,5,4,1
2025021080,25,25,20,14,6,6,0
2025021081,19,26,11,20,7,14,0
2025021081,20,17,10,13,6,10,0
2025021082,4,19,20,20,7,15,0
2025021082,24,20,11,12,2,15,1
2025021083,6,24,10,11,5,8,0
2025021083,52,10,8,18,4,2,1
2025021084,2,19,10,13,5,14,0
2025021084,9,29,17,15,5,18,0
2025021085,8,27,14,18,2,8,1
2025021085,17,35,12,19,8,8,0
2025021086,3,21,12,18,5,8,1
2025021086,29,11,8,11,10,12,1
2025021087,18,18,8,14,4,6,1
2025021087,55,14,13,16,3,6,0
2025021088,16,10,10,11,4,18,0
2025021088,30,23,13,15,4,18,0
2025021089,13,21,9,17,3,4,1
2025021089,22,28,14,16,7,4,0
2025021090,14,12,14,14,6,4,0
2025021090,23,25,6,12,5,2,0
2025021091,54,22,12,13,6,9,0
2025021091,68,25,9,23,3,9,0
2025021092,7,14,14,10,4,4,0
2025021092,28,27,16,19,6,4,0
2025021093,4,20,22,16,7,8,0
2025021093,26,18,17,13,3,4,1
2025021094,10,21,21,14,5,10,0
2025021094,12,20,11,9,5,4,1
2025021095,1,18,14,17,5,2,0
2025021095,15,17,11,18,4,4,0
2025021096,16,19,21,15,4,10,0
2025021096,21,19,6,14,6,6,2
2025021097,13,27,7,11,4,25,0
2025021097,20,18,11,16,6,6,2
2025021098,24,20,28,14,5,21,0
2025021098,68,18,12,17,2,17,0
2025021099,5,29,14,13,5,0,0
2025021099,52,15,12,15,4,4,0
2025021100,18,13,15,14,8,12,2
2025021100,54,13,8,13,2,12,1
2025021101,25,25,15,10,3,6,1
2025021101,30,36,22,16,2,12,0
2025021102,7,15,16,10,7,6,1
2025021102,26,27,15,11,4,0,1
2025021103,4,23,17,11,6,16,1
2025021103,28,19,10,14,4,20,1
2025021104,29,15,13,10,5,2,0
2025021104,55,14,13,19,4,6,1
2025021105,2,34,11,11,3,30,2
2025021105,8,25,18,13,4,28,3
2025021106,9,22,13,14,10,8,1
2025021106,10,17,6,17,2,10,0
2025021107,19,18,15,13,6,4,1
2025021107,23,26,16,14,1,6,1
2025021108,6,21,12,16,4,8,1
2025021108,17,22,13,9,3,6,1
2025021109,14,11,13,19,5,18,1
2025021109,22,28,17,17,2,18,0
2025021110,3,31,12,19,5,8,1
2025021110,52,19,9,11,3,6,1
2025021111,15,18,14,11,2,4,1
2025021111,21,15,5,13,7,10,0
2025021112,5,29,12,17,3,14,0
2025021112,12,21,14,12,6,8,3
2025021113,16,19,5,16,8,6,0
2025021113,18,29,10,17,8,6,0
2025021114,2,24,16,16,5,0,0
2025021114,29,24,16,14,1,6,0
2025021115,25,24,25,11,5,6,1
2025021115,54,26,12,14,3,6,1
2025021116,14,16,4,17,5,0,0
2025021116,20,23,16,19,3,2,0
2025021117,7,12,8,11,2,6,0
2025021117,24,23,13,13,9,6,3
2025021118,26,30,14,16,5,2,0
2025021118,68,31,20,13,7,2,0
2025021119,3,39,8,17,4,16,0
2025021119,9,20,12,16,5,6,1
2025021120,6,16,6,27,3,16,1
2025021120,10,22,8,12,6,17,2
2025021121,8,22,23,12,4,6,0
2025021121,12,19,11,16,5,8,1
2025021122,9,26,9,18,6,15,1
2025021122,17,13,14,16,4,11,1
2025021123,13,34,11,16,8,2,0
2025021123,55,15,18,13,5,2,0
2025021124,2,31,12,9,3,4,0
2025021124,16,17,14,15,4,4,0
2025021125,4,13,11,14,3,11,0
2025021125,29,25,10,15,8,9,0
2025021126,5,16,10,15,6,8,0
2025021126,21,14,20,23,2,10,1
2025021127,14,20,10,10,2,20,3
2025021127,30,20,19,17,7,20,2
2025021128,15,17,19,19,6,28,0
2025021128,19,18,12,14,5,15,0
2025021129,18,20,16,16,6,8,1
2025021129,28,28,10,15,4,4,1
2025021130,1,15,22,12,4,8,0
2025021130,25,21,13,15,9,6,1
2025021131,52,22,9,9,6,13,0
2025021131,54,11,14,10,4,13,1
2025021132,22,19,24,14,4,4,0
2025021132,68,16,20,13,4,0,1
2025021133,20,19,16,15,4,4,1
2025021133,26,22,14,16,6,6,0
2025021134,23,13,8,14,4,6,2
2025021134,24,21,7,18,8,6,1
2025021135,6,28,19,15,3,10,0
2025021135,7,21,13,11,4,8,2
2025021136,3,25,12,14,3,4,2
2025021136,10,25,17,13,5,8,0
2025021137,8,24,17,8,3,4,0
2025021137,29,27,8,16,5,6,0
2025021138,5,15,15,18,8,2,1
2025021138,9,31,12,18,3,4,1
2025021139,14,19,9,17,4,13,1
2025021139,55,20,27,11,6,13,0
2025021140,13,21,9,13,5,2,0
2025021140,30,15,20,13,4,2,0
2025021141,2,15,15,17,4,4,0
2025021141,25,21,10,18,5,6,0
2025021142,4,22,11,14,6,6,0
2025021142,16,13,8,13,1,8,0
2025021143,19,27,21,12,5,9,0
2025021143,28,27,13,22,5,21,0
2025021144,1,21,17,14,5,2,1
2025021144,18,13,13,13,3,24,0
2025021145,21,14,7,14,4,15,1
2025021145,52,25,22,14,3,13,0
2025021146,15,19,17,15,4,32,1
2025021146,68,20,10,15,5,50,2
2025021147,20,17,21,24,7,6,0
2025021147,24,22,14,16,6,2,2
2025021148,22,15,14,13,5,15,0
2025021148,54,21,20,15,8,13,0
2025021149,23,14,13,16,4,39,0
2025021149,26,23,13,10,2,29,1
2025021150,7,27,6,16,6,14,0
2025021150,17,11,14,18,6,8,2
2025021151,3,22,9,14,6,13,1
2025021151,16,12,9,20,3,13,0
2025021152,9,23,24,18,7,10,0
2025021152,14,21,12,15,1,6,0
2025021153,2,13,18,17,3,2,1
2025021153,13,21,10,17,4,6,0
2025021154,22,22,18,15,1,6,0
2025021154,24,15,15,10,6,6,0
2025021155,6,20,23,17,3,13,0
2025021155,30,19,11,22,7,11,1
2025021156,5,19,13,17,3,8,1
2025021156,25,12,24,12,4,6,2
2025021157,1,26,15,17,4,2,0
2025021157,12,12,9,21,7,6,1
2025021158,28,16,8,25,4,2,1
2025021158,29,17,11,12,6,4,0
2025021159,7,27,10,18,6,13,1
2025021159,55,14,17,13,6,11,0
2025021160,10,23,10,25,6,4,0
2025021160,19,13,6,8,3,6,1
2025021161,8,20,16,19,5,8,0
2025021161,18,25,7,18,3,16,0
2025021162,21,21,16,14,5,6,1
2025021162,52,32,18,13,7,8,0
2025021163,4,25,14,14,4,6,2
2025021163,17,22,9,12,6,16,0
2025021164,26,36,24,17,2,6,0
2025021164,68,21,13,12,6,4,2
2025021165,20,18,11,21,5,13,2
2025021165,23,32,12,19,8,11,1
2025021166,15,18,13,20,8,8,2
2025021166,54,15,11,19,3,12,1
2025021167,3,24,21,15,6,11,0
2025021167,13,15,10,9,4,7,0
2025021168,14,18,13,13,6,18,0
2025021168,18,19,12,15,3,8,0
2025021169,8,21,32,13,4,4,1
2025021169,12,29,12,12,4,6,1
2025021170,6,21,14,14,4,16,2
2025021170,29,23,24,15,5,20,1
2025021171,1,23,14,23,6,6,1
2025021171,16,13,20,15,2,4,1
2025021172,4,31,10,12,7,4,1
2025021172,25,14,5,9,4,6,0
2025021173,2,16,14,13,5,9,1
2025021173,5,16,17,16,6,11,0
2025021174,20,15,15,15,5,8,0
2025021174,21,15,12,16,6,2,3
2025021175,23,25,15,6,2,11,1
2025021175,54,33,4,10,4,9,0
2025021176,10,28,15,14,4,64,2
2025021176,24,15,10,23,6,32,1
2025021177,19,15,15,11,1,8,2
2025021177,28,18,15,11,3,6,3
2025021178,6,24,8,20,4,6,1
2025021178,25,24,12,17,4,4,1
2025021179,2,26,10,12,6,15,1
2025021179,7,25,15,19,1,13,2
2025021180,8,23,17,8,4,32,1
2025021180,14,21,9,17,4,30,0
2025021181,9,17,6,15,4,6,0
2025021181,13,18,14,11,1,23,2
2025021182,1,19,10,21,6,13,1
2025021182,3,33,17,13,4,13,1
2025021183,5,18,13,13,6,9,0
2025021183,17,32,13,17,5,11,1
2025021184,4,34,11,18,3,10,0
2025021184,15,25,21,9,7,12,2
2025021185,12,18,10,16,5,6,3
2025021185,29,23,15,12,4,8,0
2025021186,16,20,9,12,7,2,0
2025021186,52,27,12,12,5,4,1
2025021187,22,17,16,8,7,6,0
2025021187,55,13,8,12,5,2,0
2025021188,21,11,8,21,2,6,0
2025021188,23,21,14,8,5,4,1
2025021189,19,15,14,16,4,11,0
2025021189,26,26,23,19,7,11,1
2025021190,24,20,15,9,5,11,0
2025021190,28,25,9,16,9,13,1
2025021191,7,24,16,12,4,19,0
2025021191,9,32,10,10,3,9,0
2025021192,5,21,18,15,4,8,1
2025021192,14,18,10,17,4,10,0
2025021193,6,22,18,20,4,2,0
2025021193,13,22,18,11,6,4,0
2025021194,1,12,18,23,3,18,1
2025021194,15,18,17,13,5,16,1
2025021195,3,27,5,18,5,4,0
2025021195,8,22,13,15,3,4,0
2025021196,4,31,9,13,3,4,0
2025021196,17,21,16,12,6,2,1
2025021197,12,19,19,18,5,8,1
2025021197,29,18,14,17,8,6,0
2025021198,25,20,15,21,5,23,1
2025021198,52,14,5,11,3,19,0
2025021199,23,22,11,16,4,4,1
2025021199,30,17,19,18,2,4,0
2025021200,16,9,14,13,7,6,0
2025021200,22,18,20,12,3,2,1
2025021201,20,24,21,14,3,12,0
2025021201,54,23,9,24,4,4,1
2025021202,10,21,16,14,7,4,1
2025021202,28,17,16,18,4,2,0
2025021203,55,24,11,11,4,12,0
2025021203,68,13,13,20,7,6,3
2025021204,18,19,16,11,7,6,0
2025021204,26,32,15,19,1,6,0
2025021205,2,26,10,13,5,4,0
2025021205,4,25,23,13,5,6,0
2025021206,19,19,14,14,6,8,2
2025021206,24,25,10,16,4,10,0
2025021207,3,23,17,12,4,13,1
2025021207,17,14,15,10,4,9,0
2025021208,9,18,11,14,6,14,0
2025021208,30,30,13,10,5,16,0
2025021209,21,22,11,15,8,6,0
2025021209,25,17,12,11,1,4,0
2025021210,6,11,14,15,4,2,0
2025021210,14,20,13,11,3,8,0
2025021211,5,10,11,17,6,5,3
2025021211,13,18,14,21,0,11,0
2025021212,1,17,13,13,1,10,0
2025021212,8,16,6,12,6,2,1
2025021213,7,17,8,17,3,14,0
2025021213,15,14,11,17,9,20,0
2025021214,2,23,19,15,4,8,0
2025021214,12,21,7,6,5,4,0
2025021215,29,16,16,11,3,2,0
2025021215,52,28,12,17,3,2,0
2025021216,23,21,10,17,4,12,2
2025021216,68,15,15,10,4,12,1
2025021217,10,27,16,10,4,12,2
2025021217,26,18,12,12,2,12,0
2025021218,22,34,11,14,3,4,0
2025021218,54,16,15,19,8,6,1
2025021219,20,27,16,20,3,6,0
2025021219,24,21,13,12,6,2,1
2025021220,18,25,17,13,6,14,2
2025021220,28,32,17,14,4,14,0
2025021221,16,17,20,16,6,4,1
2025021221,55,16,12,13,6,6,0
2025021222,17,18,8,14,4,4,0
2025021222,30,25,25,12,4,2,1
2025021223,5,7,16,13,4,21,1
2025021223,13,28,9,14,4,23,1
2025021224,4,21,14,8,5,4,1
2025021224,6,19,12,18,4,12,1
2025021225,9,28,22,18,5,4,2
2025021225,12,30,11,16,3,4,1
2025021226,1,20,19,19,7,45,0
2025021226,8,27,11,13,3,11,0
2025021227,3,23,13,16,5,21,2
2025021227,15,26,20,8,4,23,0
2025021228,19,14,12,16,4,6,0
2025021228,21,13,9,15,4,8,0
2025021229,7,22,10,11,4,14,0
2025021229,14,28,10,17,5,12,1
2025021230,52,27,11,13,3,0,3
2025021230,55,16,10,14,5,6,0
2025021231,16,8,12,14,5,4,1
2025021231,28,27,8,18,2,6,0
2025021232,18,24,20,18,3,0,1
2025021232,26,18,18,13,6,4,0
2025021233,8,26,11,13,5,4,1
2025021233,13,29,18,13,7,8,0
2025021234,9,19,12,11,4,4,2
2025021234,14,15,12,18,4,6,0
2025021235,17,26,25,14,5,8,1
2025021235,29,20,23,15,6,4,1
2025021236,1,17,3,18,7,4,0
2025021236,4,15,15,20,1,4,1
2025021237,6,18,10,22,2,8,0
2025021237,12,30,11,17,4,2,1
2025021238,19,22,14,19,5,2,0
2025021238,21,11,16,11,2,6,0
2025021239,20,13,14,20,7,10,1
2025021239,25,19,16,16,5,4,1
2025021240,30,15,18,20,5,13,0
2025021240,55,9,11,14,3,9,0
2025021241,22,24,13,14,2,6,1
2025021241,68,19,6,27,5,6,1
2025021242,23,27,16,9,7,2,0
2025021242,54,22,20,11,1,4,0
2025021243,18,11,16,16,3,12,1
2025021243,24,19,9,16,4,8,0
2025021244,3,26,11,12,4,8,2
2025021244,7,19,19,15,6,6,0
2025021245,10,13,12,16,4,4,0
2025021245,15,16,18,14,7,6,0
2025021246,22,33,12,12,2,2,3
2025021246,28,19,15,19,7,6,1
2025021247,7,15,20,10,4,8,0
2025021247,29,18,9,16,4,4,0
2025021248,8,34,9,15,6,55,0
2025021248,14,29,13,17,5,71,0
2025021249,9,21,14,10,3,2,1
2025021249,13,28,13,11,4,2,0
2025021250,4,30,13,12,3,12,1
2025021250,17,20,12,9,4,16,3
2025021251,1,12,18,19,5,2,0
2025021251,5,7,8,15,4,2,0
2025021252,2,24,11,16,3,2,2
2025021252,10,21,13,12,3,20,1
2025021253,19,19,10,14,3,2,1
2025021253,52,14,13,10,2,8,0
2025021254,25,18,13,12,4,20,0
2025021254,30,25,11,8,5,12,3
2025021255,12,14,10,15,5,10,0
2025021255,16,14,16,18,3,4,0
2025021256,20,19,19,14,4,6,0
2025021256,21,11,12,12,3,4,1
2025021257,18,18,11,18,2,16,1
2025021257,68,21,12,15,4,4,1
2025021258,24,19,22,14,9,2,2
2025021258,28,33,9,20,4,8,0
2025021259,54,23,15,18,7,2,1
2025021259,55,20,13,13,8,2,1
2025021260,23,21,11,17,4,2,0
2025021260,26,19,15,17,3,2,0
2025021261,6,23,13,16,5,4,0
2025021261,14,27,14,20,8,4,0
2025021262,2,26,12,10,5,15,0
2025021262,9,27,15,12,3,15,1
2025021263,5,21,16,18,3,4,0
2025021263,15,17,15,17,3,0,1
2025021264,22,28,16,14,6,4,0
2025021264,26,30,21,10,4,4,0
2025021265,1,13,11,11,2,2,0
2025021265,17,21,14,11,3,0,0
2025021266,16,9,12,15,6,2,0
2025021266,19,14,9,23,4,4,1
2025021267,18,18,15,16,5,4,0
2025021267,30,21,14,12,4,4,0
2025021268,3,22,9,13,6,15,0
2025021268,25,14,19,12,3,17,1
